Freezer Test
360,359.0,-17.4375,-20.875
361,360.0,-17.5,-20.875
362,361.0,-17.5,-20.9375
363,362.0,-17.625,-20.9375
364,363.0,-17.5625,-20.9375
365,364.0,-17.5625,-20.875
366,365.0,-17.5625,-20.9375
367,366.0,-17.6875,-20.875
368,367.0,-17.75,-20.9375
369,368.0,-17.75,-20.9375
370,369.0,-17.8125,-21.0
371,370.0,-17.8125,-20.9375
372,371.0,-17.8125,-20.9375
373,372.0,-17.875,-20.9375
374,373.0,-17.8125,-21.0
375,374.0,-17.8125,-20.9375
376,375.0,-17.9375,-20.875
377,376.0,-17.875,-20.875
378,377.0,-17.875,-20.9375
379,378.0,-18.0,-20.9375
380,379.0,-18.0,-20.9375
381,380.0,-18.125,-20.9375
382,381.0,-18.0,-20.9375
383,382.0,-18.0,-20.9375
384,383.0,-18.0625,-20.9375
385,384.0,-18.0625,-20.9375
386,385.0,-18.125,-20.9375
387,386.0,-18.125,-20.9375
388,387.0,-18.125,-20.9375
389,388.0,-18.25,-21.0
390,389.0,-18.25,-21.0
391,390.0,-18.3125,-20.9375
392,391.0,-18.3125,-20.9375
393,392.0,-18.25,-21.0625
394,393.0,-18.25,-21.0625
395,394.0,-18.3125,-21.0
396,395.0,-18.375,-21.0625
397,396.0,-18.4375,-21.0625
398,397.0,-18.375,-21.0
399,398.0,-18.375,-21.125
400,399.0,-18.4375,-21.125
401,400.0,-18.5,-21.1875
402,401.0,-18.4375,-21.125
403,402.0,-18.375,-21.0625
404,403.0,-18.5,-21.0625
405,404.0,-18.5,-21.1875
406,405.0,-18.5625,-21.125
407,406.0,-18.625,-21.125
408,407.0,-18.5625,-21.1875
409,408.0,-18.625,-21.25
410,409.0,-18.6875,-21.1875
411,410.0,-18.6875,-21.1875
412,411.0,-18.6875,-21.1875
413,412.0,-18.8125,-21.25
414,413.0,-18.75,-21.1875
415,414.0,-18.8125,-21.25
416,415.0,-18.8125,-21.1875
417,416.0,-18.8125,-21.25
418,417.0,-18.8125,-21.1875
419,418.0,-18.875,-21.25
420,419.0,-18.875,-21.125
421,420.0,-18.875,-21.1875
422,421.0,-18.9375,-21.1875
423,422.0,-18.9375,-21.25
424,423.0,-18.9375,-21.25
425,424.0,-18.9375,-21.3125
426,425.0,-18.9375,-21.25
